#1:n	2:kx	3:s(n,kx)
11	46	7.24397e-16
11	47	7.24732e-16
11	48	7.24972e-16
11	49	7.25117e-16
11	50	7.25165e-16
11	51	7.25117e-16
11	52	7.24972e-16
11	53	7.24732e-16
11	54	7.24397e-16
11	55	7.23968e-16
11	56	7.23445e-16
11	57	7.22831e-16
11	58	7.22128e-16
11	59	7.21337e-16
11	60	7.2046e-16
11	61	7.19501e-16
11	62	7.18462e-16
11	63	7.17347e-16
11	64	7.16158e-16
11	65	7.149e-16
11	66	7.13576e-16
11	67	7.12191e-16
11	68	7.10749e-16
11	69	7.09256e-16
11	70	7.07716e-16
11	71	7.06134e-16
11	72	7.04517e-16
11	73	7.0287e-16
11	74	7.01198e-16
11	75	6.9951e-16
11	76	6.97809e-16
11	77	6.96105e-16
11	78	6.94402e-16
11	79	6.92709e-16
11	80	6.91032e-16
11	81	6.89378e-16
11	82	6.87754e-16
11	83	6.86168e-16
11	84	6.84626e-16
11	85	6.83136e-16
11	86	6.81705e-16
11	87	6.80338e-16
11	88	6.79043e-16
11	89	6.77826e-16
11	90	6.76693e-16
11	91	6.7565e-16
11	92	6.74701e-16
11	93	6.73852e-16
11	94	6.73107e-16
11	95	6.7247e-16
11	96	6.71944e-16
11	97	6.71532e-16
11	98	6.71237e-16
11	99	6.71058e-16

12	0	6.92662e-16
12	1	6.71058e-16
12	2	6.71237e-16
12	3	6.71532e-16
12	4	6.71944e-16
12	5	6.7247e-16
12	6	6.73107e-16
12	7	6.73852e-16
12	8	6.74701e-16
12	9	6.7565e-16
12	10	6.76693e-16
12	11	6.77826e-16
12	12	6.79043e-16
12	13	6.80338e-16
12	14	6.81705e-16
12	15	6.83136e-16
12	16	6.84626e-16
12	17	6.86168e-16
12	18	6.87754e-16
12	19	6.89378e-16
12	20	6.91032e-16
12	21	6.92709e-16
12	22	6.94402e-16
12	23	6.96105e-16
12	24	6.97809e-16
12	25	6.9951e-16
12	26	7.01198e-16
12	27	7.0287e-16
12	28	7.04517e-16
12	29	7.06134e-16
12	30	7.07716e-16
12	31	7.09256e-16
12	32	7.10749e-16
12	33	7.12191e-16
12	34	7.13576e-16
12	35	7.149e-16
12	36	7.16158e-16
12	37	7.17347e-16
12	38	7.18462e-16
12	39	7.19501e-16
12	40	7.2046e-16
12	41	7.21337e-16
12	42	7.22128e-16
12	43	7.22831e-16
12	44	7.23445e-16
12	45	7.23968e-16
12	46	7.24397e-16
12	47	7.24732e-16
12	48	7.24972e-16
12	49	7.25117e-16
12	50	7.25165e-16
12	51	7.25117e-16
12	52	7.24972e-16
12	53	7.24732e-16
12	54	7.24397e-16
12	55	7.23968e-16
12	56	7.23445e-16
12	57	7.22831e-16
12	58	7.22128e-16
12	59	7.21337e-16
12	60	7.2046e-16
12	61	7.19501e-16
12	62	7.18462e-16
12	63	7.17347e-16
12	64	7.16158e-16
12	65	7.149e-16
12	66	7.13576e-16
12	67	7.12191e-16
12	68	7.10749e-16
12	69	7.09256e-16
12	70	7.07716e-16
12	71	7.06134e-16
12	72	7.04517e-16
12	73	7.0287e-16
12	74	7.01198e-16
12	75	6.9951e-16
12	76	6.97809e-16
12	77	6.96105e-16
12	78	6.94402e-16
12	79	6.92709e-16
12	80	6.91032e-16
12	81	6.89378e-16
12	82	6.87754e-16
12	83	6.86168e-16
12	84	6.84626e-16
12	85	6.83136e-16
12	86	6.81705e-16
12	87	6.80338e-16
12	88	6.79043e-16
12	89	6.77826e-16
12	90	6.76693e-16
12	91	6.7565e-16
12	92	6.74701e-16
12	93	6.73852e-16
12	94	6.73107e-16
12	95	6.7247e-16
12	96	6.71944e-16
12	97	6.71532e-16
12	98	6.71237e-16
12	99	6.71058e-16

13	0	6.92662e-16
13	1	6.71058e-16
13	2	6.71237e-16
13	3	6.71532e-16
13	4	6.71944e-16
13	5	6.7247e-16
13	6	6.73107e-16
13	7	6.73852e-16
13	8	6.74701e-16
13	9	6.7565e-16
13	10	6.76693e-16
13	11	6.77826e-16
13	12	6.79043e-16
13	13	6.80338e-16
13	14	6.81705e-16
13	15	6.83136e-16
13	16	6.84626e-16
13	17	6.86168e-16
13	18	6.87754e-16
13	19	6.89378e-16
13	20	6.91032e-16
13	21	6.92709e-16
13	22	6.94402e-16
13	23	6.96105e-16
13	24	6.97809e-16
13	25	6.9951e-16
13	26	7.01198e-16
13	27	7.0287e-16
13	28	7.04517e-16
13	29	7.06134e-16
13	30	7.07716e-16
13	31	7.09256e-16
13	32	7.10749e-16
13	33	7.12191e-16
13	34	7.13576e-16
13	35	7.149e-16
13	36	7.16158e-16
13	37	7.17347e-16
13	38	7.18462e-16
13	39	7.19501e-16
13	40	7.2046e-16
13	41	7.21337e-16
13	42	7.22128e-16
13	43	7.22831e-16
13	44	7.23445e-16
13	45	7.23968e-16
13	46	7.24397e-16
13	47	7.24732e-16
13	48	7.24972e-16
13	49	7.25117e-16
13	50	7.25165e-16
13	51	7.25117e-16
13	52	7.24972e-16
13	53	7.24732e-16
13	54	7.24397e-16
13	55	7.23968e-16
13	56	7.23445e-16
13	57	7.22831e-16
13	58	7.22128e-16
13	59	7.21337e-16
13	60	7.2046e-16
13	61	7.19501e-16
13	62	7.18462e-16
13	63	7.17347e-16
13	64	7.16158e-16
13	65	7.149e-16
13	66	7.13576e-16
13	67	7.12191e-16
13	68	7.10749e-16
13	69	7.09256e-16
13	70	7.07716e-16
13	71	7.06134e-16
13	72	7.04517e-16
13	73	7.0287e-16
13	74	7.01198e-16
13	75	6.9951e-16
13	76	6.97809e-16
13	77	6.96105e-16
13	78	6.94402e-16
13	79	6.92709e-16
13	80	6.91032e-16
13	81	6.89378e-16
13	82	6.87754e-16
13	83	6.86168e-16
13	84	6.84626e-16
13	85	6.83136e-16
13	86	6.81705e-16
13	87	6.80338e-16
13	88	6.79043e-16
13	89	6.77826e-16
13	90	6.76693e-16
13	91	6.7565e-16
13	92	6.74701e-16
13	93	6.73852e-16
13	94	6.73107e-16
13	95	6.7247e-16
13	96	6.71944e-16
13	97	6.71532e-16
13	98	6.72543e-16
13	99	6.71058e-16

14	0	6.92662e-16
14	1	6.71058e-16
14	2	6.71237e-16
14	3	6.71532e-16
14	4	6.71944e-16
14	5	6.7247e-16
14	6	6.73107e-16
14	7	6.73852e-16
14	8	6.74701e-16
14	9	6.7565e-16
14	10	6.76693e-16
14	11	6.77826e-16
14	12	6.79043e-16
14	13	6.80338e-16
14	14	6.81705e-16
14	15	6.83136e-16
14	16	6.84626e-16
14	17	6.86168e-16
14	18	6.87754e-16
14	19	6.89378e-16
14	20	6.91032e-16
14	21	6.92709e-16
14	22	6.94402e-16
14	23	6.96105e-16
14	24	6.97809e-16
14	25	6.9951e-16
14	26	7.01198e-16
14	27	7.0287e-16
14	28	7.04517e-16
14	29	7.06134e-16
14	30	7.07716e-16
14	31	7.09256e-16
14	32	7.10749e-16
14	33	7.12191e-16
14	34	7.13576e-16
14	35	7.149e-16
14	36	7.16158e-16
14	37	7.17347e-16
14	38	7.18462e-16
14	39	7.19501e-16
14	40	7.2046e-16
14	41	7.21337e-16
14	42	7.22128e-16
14	43	7.22831e-16
14	44	7.23445e-16
14	45	7.23968e-16
14	46	7.24397e-16
14	47	7.24732e-16
14	48	7.24972e-16
14	49	7.25117e-16
14	50	7.25165e-16
14	51	7.25117e-16
14	52	7.24972e-16
14	53	7.24732e-16
14	54	7.24397e-16
14	55	7.23968e-16
14	56	7.23445e-16
14	57	7.22831e-16
14	58	7.22128e-16
14	59	7.21337e-16
14	60	7.2046e-16
14	61	7.19501e-16
14	62	7.18462e-16
14	63	7.17347e-16
14	64	7.16158e-16
14	65	7.149e-16
14	66	7.13576e-16
14	67	7.12191e-16
14	68	7.10749e-16
14	69	7.09256e-16
14	70	7.07716e-16
14	71	7.06134e-16
14	72	7.04517e-16
14	73	7.0287e-16
14	74	7.01198e-16
14	75	6.9951e-16
14	76	6.97809e-16
14	77	6.96105e-16
14	78	6.94402e-16
14	79	6.92709e-16
14	80	6.91032e-16
14	81	6.89378e-16
14	82	6.87754e-16
14	83	6.86168e-16
14	84	6.84626e-16
14	85	6.83136e-16
14	86	6.81705e-16
14	87	6.80338e-16
14	88	6.79043e-16
14	89	6.77826e-16
14	90	6.76693e-16
14	91	6.7565e-16
14	92	6.74701e-16
14	93	6.73852e-16
14	94	6.73107e-16
14	95	6.7247e-16
14	96	6.71944e-16
14	97	6.71532e-16
14	98	6.72999e-16
14	99	6.71058e-16

15	0	6.92662e-16
15	1	6.71058e-16
15	2	6.71237e-16
15	3	6.71532e-16
15	4	6.71944e-16
15	5	6.7247e-16
15	6	6.73107e-16
15	7	6.73852e-16
15	8	6.74701e-16
15	9	6.7565e-16
15	10	6.76693e-16
15	11	6.77826e-16
15	12	6.79043e-16
15	13	6.80338e-16
15	14	6.81705e-16
15	15	6.83136e-16
15	16	6.84626e-16
15	17	6.86168e-16
15	18	6.87754e-16
15	19	6.89378e-16
15	20	6.91032e-16
15	21	6.92709e-16
15	22	6.94402e-16
15	23	6.96105e-16
15	24	6.97809e-16
15	25	6.9951e-16
15	26	7.01198e-16
15	27	7.0287e-16
15	28	7.04517e-16
15	29	7.06134e-16
15	30	7.07716e-16
15	31	7.09256e-16
15	32	7.10749e-16
15	33	7.12191e-16
15	34	7.13576e-16
15	35	7.149e-16
15	36	7.16158e-16
15	37	7.17347e-16
15	38	7.18462e-16
15	39	7.19501e-16
15	40	7.2046e-16
15	41	7.21337e-16
15	42	7.22128e-16
15	43	7.22831e-16
15	44	7.23445e-16
15	45	7.23968e-16
15	46	7.24397e-16
15	47	7.24732e-16
15	48	7.24972e-16
15	49	7.25117e-16
15	50	7.25165e-16
15	51	7.25117e-16
15	52	7.24972e-16
15	53	7.24732e-16
15	54	7.24397e-16
15	55	7.23968e-16
15	56	7.23445e-16
15	57	7.22831e-16
15	58	7.22128e-16
15	59	7.21337e-16
15	60	7.2046e-16
15	61	7.19501e-16
15	62	7.18462e-16
15	63	7.17347e-16
15	64	7.16158e-16
15	65	7.149e-16
15	66	7.13576e-16
15	67	7.12191e-16
15	68	7.10749e-16
15	69	7.09256e-16
15	70	7.07716e-16
15	71	7.06134e-16
15	72	7.04517e-16
15	73	7.0287e-16
15	74	7.01198e-16
15	75	6.9951e-16
15	76	6.97809e-16
15	77	6.96105e-16
15	78	6.94402e-16
15	79	6.92709e-16
15	80	6.91032e-16
15	81	6.89378e-16
15	82	6.87754e-16
15	83	6.86168e-16
15	84	6.84626e-16
15	85	6.83136e-16
15	86	6.81705e-16
15	87	6.80338e-16
15	88	6.79043e-16
15	89	6.77826e-16
15	90	6.76693e-16
15	91	6.7565e-16
15	92	6.74701e-16
15	93	6.73852e-16
15	94	6.73107e-16
15	95	6.7247e-16
15	96	6.71944e-16
15	97	6.71532e-16
15	98	6.73024e-16
15	99	6.75376e-16

16	0	6.92662e-16
16	1	6.71058e-16
16	2	6.71237e-16
16	3	6.71532e-16
16	4	6.71944e-16
16	5	6.7247e-16
16	6	6.73107e-16
16	7	6.73852e-16
16	8	6.74701e-16
16	9	6.7565e-16
16	10	6.76693e-16
16	11	6.77826e-16
16	12	6.79043e-16
16	13	6.80338e-16
16	14	6.81705e-16
16	15	6.83136e-16
16	16	6.84626e-16
16	17	6.86168e-16
16	18	6.87754e-16
16	19	6.89378e-16
16	20	6.91032e-16
16	21	6.92709e-16
16	22	6.94402e-16
16	23	6.96105e-16
16	24	6.97809e-16
16	25	6.9951e-16
16	26	7.01198e-16
16	27	7.0287e-16
16	28	7.04517e-16
16	29	7.06134e-16
16	30	7.07716e-16
16	31	7.09256e-16
16	32	7.10749e-16
16	33	7.12191e-16
16	34	7.13576e-16
16	35	7.149e-16
16	36	7.16158e-16
16	37	7.17347e-16
16	38	7.18462e-16
16	39	7.19501e-16
16	40	7.2046e-16
16	41	7.21337e-16
16	42	7.22128e-16
16	43	7.22831e-16
16	44	7.23445e-16
16	45	7.23968e-16
16	46	7.24397e-16
16	47	7.24732e-16
16	48	7.24972e-16
16	49	7.25117e-16
16	50	7.25165e-16
16	51	7.25117e-16
16	52	7.24972e-16
16	53	7.24732e-16
16	54	7.24397e-16
16	55	7.23968e-16
16	56	7.23445e-16
16	57	7.22831e-16
16	58	7.22128e-16
16	59	7.21337e-16
16	60	7.2046e-16
16	61	7.19501e-16
16	62	7.18462e-16
16	63	7.17347e-16
16	64	7.16158e-16
16	65	7.149e-16
16	66	7.13576e-16
16	67	7.12191e-16
16	68	7.10749e-16
16	69	7.09256e-16
16	70	7.07716e-16
16	71	7.06134e-16
16	72	7.04517e-16
16	73	7.0287e-16
16	74	7.01198e-16
16	75	6.9951e-16
16	76	6.97809e-16
16	77	6.96105e-16
16	78	6.94402e-16
16	79	6.92709e-16
16	80	6.91032e-16
16	81	6.89378e-16
16	82	6.87754e-16
16	83	6.86168e-16
16	84	6.84626e-16
16	85	6.83136e-16
16	86	6.81705e-16
16	87	6.80338e-16
16	88	6.79043e-16
16	89	6.77826e-16
16	90	6.76693e-16
16	91	6.7565e-16
16	92	6.74701e-16
16	93	6.73852e-16
16	94	6.73107e-16
16	95	6.7247e-16
16	96	6.72952e-16
16	97	6.71532e-16
16	98	6.73475e-16
16	99	6.76198e-16

17	0	6.92662e-16
17	1	6.71058e-16
17	2	6.71237e-16
17	3	6.71532e-16
17	4	6.71944e-16
17	5	6.7247e-16
17	6	6.73107e-16
17	7	6.73852e-16
17	8	6.74701e-16
17	9	6.7565e-16
17	10	6.76693e-16
17	11	6.77826e-16
17	12	6.79043e-16
17	13	6.80338e-16
17	14	6.81705e-16
17	15	6.83136e-16
17	16	6.84626e-16
17	17	6.86168e-16
17	18	6.87754e-16
17	19	6.89378e-16
17	20	6.91032e-16
17	21	6.92709e-16
17	22	6.94402e-16
17	23	6.96105e-16
17	24	6.97809e-16
17	25	6.9951e-16
17	26	7.01198e-16
17	27	7.0287e-16
17	28	7.04517e-16
17	29	7.06134e-16
17	30	7.07716e-16
17	31	7.09256e-16
17	32	7.10749e-16
17	33	7.12191e-16
17	34	7.13576e-16
17	35	7.149e-16
17	36	7.16158e-16
17	37	7.17347e-16
17	38	7.18462e-16
17	39	7.19501e-16
17	40	7.2046e-16
17	41	7.21337e-16
17	42	7.22128e-16
17	43	7.22831e-16
17	44	7.23445e-16
17	45	7.23968e-16
17	46	7.24397e-16
17	47	7.24732e-16
17	48	7.24972e-16
17	49	7.25117e-16
17	50	7.25165e-16
17	51	7.25117e-16
17	52	7.24972e-16
17	53	7.24732e-16
17	54	7.24397e-16
17	55	7.23968e-16
17	56	7.23445e-16
17	57	7.22831e-16
17	58	7.22128e-16
17	59	7.21337e-16
17	60	7.2046e-16
17	61	7.19501e-16
17	62	7.18462e-16
17	63	7.17347e-16
17	64	7.16158e-16
17	65	7.149e-16
17	66	7.13576e-16
17	67	7.12191e-16
17	68	7.10749e-16
17	69	7.09256e-16
17	70	7.07716e-16
17	71	7.06134e-16
17	72	7.04517e-16
17	73	7.0287e-16
17	74	7.01198e-16
17	75	6.9951e-16
17	76	6.97809e-16
17	77	6.96105e-16
17	78	6.94402e-16
17	79	6.92709e-16
17	80	6.91032e-16
17	81	6.89378e-16
17	82	6.87754e-16
17	83	6.86168e-16
17	84	6.84626e-16
17	85	6.83136e-16
17	86	6.81705e-16
17	87	6.80338e-16
17	88	6.79043e-16
17	89	6.77826e-16
17	90	6.76693e-16
17	91	6.7565e-16
17	92	6.74701e-16
17	93	6.73852e-16
17	94	6.73107e-16
17	95	6.7247e-16
17	96	6.74091e-16
17	97	6.71532e-16
17	98	6.74182e-16
17	99	6.76755e-16

18	0	6.92662e-16
18	1	6.71058e-16
18	2	6.71237e-16
18	3	6.71532e-16
18	4	6.71944e-16
18	5	6.7247e-16
18	6	6.73107e-16
18	7	6.73852e-16
18	8	6.74701e-16
18	9	6.7565e-16
18	10	6.76693e-16
18	11	6.77826e-16
18	12	6.79043e-16
18	13	6.80338e-16
18	14	6.81705e-16
18	15	6.83136e-16
18	16	6.84626e-16
18	17	6.86168e-16
18	18	6.87754e-16
18	19	6.89378e-16
18	20	6.91032e-16
18	21	6.92709e-16
18	22	6.94402e-16
18	23	6.96105e-16
18	24	6.97809e-16
18	25	6.9951e-16
18	26	7.01198e-16
18	27	7.0287e-16
18	28	7.04517e-16
18	29	7.06134e-16
18	30	7.07716e-16
18	31	7.09256e-16
18	32	7.10749e-16
18	33	7.12191e-16
18	34	7.13576e-16
18	35	7.149e-16
18	36	7.16158e-16
18	37	7.17347e-16
18	38	7.18462e-16
18	39	7.19501e-16
18	40	7.2046e-16
18	41	7.21337e-16
18	42	7.22128e-16
18	43	7.22831e-16
18	44	7.23445e-16
18	45	7.23968e-16
18	46	7.24397e-16
18	47	7.24732e-16
18	48	7.24972e-16
18	49	7.25117e-16
18	50	7.25165e-16
18	51	7.25117e-16
18	52	7.24972e-16
18	53	7.24732e-16
18	54	7.24397e-16
18	55	7.23968e-16
18	56	7.23445e-16
18	57	7.22831e-16
18	58	7.22128e-16
18	59	7.21337e-16
18	60	7.2046e-16
18	61	7.19501e-16
18	62	7.18462e-16
18	63	7.17347e-16
18	64	7.16158e-16
18	65	7.149e-16
18	66	7.13576e-16
18	67	7.12191e-16
18	68	7.10749e-16
18	69	7.09256e-16
18	70	7.07716e-16
18	71	7.06134e-16
18	72	7.04517e-16
18	73	7.0287e-16
18	74	7.01198e-16
18	75	6.9951e-16
18	76	6.97809e-16
18	77	6.96105e-16
18	78	6.94402e-16
18	79	6.92709e-16
18	80	6.91032e-16
18	81	6.89378e-16
18	82	6.87754e-16
18	83	6.86168e-16
18	84	6.84626e-16
18	85	6.83136e-16
18	86	6.81705e-16
18	87	6.80338e-16
18	88	6.79043e-16
18	89	6.77826e-16
18	90	6.76693e-16
18	91	6.7565e-16
18	92	6.74701e-16
18	93	6.73852e-16
18	94	6.73107e-16
18	95	6.7247e-16
18	96	6.74743e-16
18	97	6.71532e-16
18	98	6.74543e-16
18	99	6.77371e-16

19	0	6.92662e-16
19	1	6.71058e-16
19	2	6.71237e-16
19	3	6.71532e-16
19	4	6.71944e-16
19	5	6.7247e-16
19	6	6.73107e-16
19	7	6.73852e-16
19	8	6.74701e-16
19	9	6.7565e-16
19	10	6.76693e-16
19	11	6.77826e-16
19	12	6.79043e-16
19	13	6.80338e-16
19	14	6.81705e-16
19	15	6.83136e-16
19	16	6.84626e-16
19	17	6.86168e-16
19	18	6.87754e-16
19	19	6.89378e-16
19	20	6.91032e-16
19	21	6.92709e-16
19	22	6.94402e-16
19	23	6.96105e-16
19	24	6.97809e-16
19	25	6.9951e-16
19	26	7.01198e-16
19	27	7.0287e-16
19	28	7.04517e-16
19	29	7.06134e-16
19	30	7.07716e-16
19	31	7.09256e-16
19	32	7.10749e-16
19	33	7.12191e-16
19	34	7.13576e-16
19	35	7.149e-16
19	36	7.16158e-16
19	37	7.17347e-16
19	38	7.18462e-16
19	39	7.19501e-16
19	40	7.2046e-16
19	41	7.21337e-16
19	42	7.22128e-16
19	43	7.22831e-16
19	44	7.23445e-16
19	45	7.23968e-16
19	46	7.24397e-16
19	47	7.24732e-16
19	48	7.24972e-16
19	49	7.25117e-16
19	50	7.25165e-16
19	51	7.25117e-16
19	52	7.24972e-16
19	53	7.24732e-16
19	54	7.24397e-16
19	55	7.23968e-16
19	56	7.23445e-16
19	57	7.22831e-16
19	58	7.22128e-16
19	59	7.21337e-16
19	60	7.2046e-16
19	61	7.19501e-16
19	62	7.18462e-16
19	63	7.17347e-16
19	64	7.16158e-16
19	65	7.149e-16
19	66	7.13576e-16
19	67	7.12191e-16
19	68	7.10749e-16
19	69	7.09256e-16
19	70	7.07716e-16
19	71	7.06134e-16
19	72	7.04517e-16
19	73	7.0287e-16
19	74	7.01198e-16
19	75	6.9951e-16
19	76	6.97809e-16
19	77	6.96105e-16
19	78	6.94402e-16
19	79	6.92709e-16
19	80	6.91032e-16
19	81	6.89378e-16
19	82	6.87754e-16
19	83	6.86168e-16
19	84	6.84626e-16
19	85	6.83136e-16
19	86	6.81705e-16
19	87	6.80338e-16
19	88	6.79043e-16
19	89	6.77826e-16
19	90	6.76693e-16
19	91	6.7565e-16
19	92	6.74701e-16
19	93	6.74191e-16
19	94	6.73107e-16
19	95	6.7247e-16
19	96	6.74864e-16
19	97	6.71773e-16
19	98	6.74631e-16
19	99	6.77426e-16

20	0	6.92662e-16
20	1	6.71058e-16
20	2	6.71237e-16
20	3	6.71532e-16
20	4	6.71944e-16
20	5	6.7247e-16
20	6	6.73107e-16
20	7	6.73852e-16
20	8	6.74701e-16
20	9	6.7565e-16
20	10	6.76693e-16
20	11	6.77826e-16
20	12	6.79043e-16
20	13	6.80338e-16
20	14	6.81705e-16
20	15	6.83136e-16
20	16	6.84626e-16
20	17	6.86168e-16
20	18	6.87754e-16
20	19	6.89378e-16
20	20	6.91032e-16
20	21	6.92709e-16
20	22	6.94402e-16
20	23	6.96105e-16
20	24	6.97809e-16
20	25	6.9951e-16
20	26	7.01198e-16
20	27	7.0287e-16
20	28	7.04517e-16
20	29	7.06134e-16
20	30	7.07716e-16
20	31	7.09256e-16
20	32	7.10749e-16
20	33	7.12191e-16
20	34	7.13576e-16
20	35	7.149e-16
20	36	7.16158e-16
20	37	7.17347e-16
20	38	7.18462e-16
20	39	7.19501e-16
20	40	7.2046e-16
20	41	7.21337e-16
20	42	7.22128e-16
20	43	7.22831e-16
20	44	7.23445e-16
20	45	7.23968e-16
20	46	7.24397e-16
20	47	7.24732e-16
20	48	7.24972e-16
20	49	7.25117e-16
20	50	7.25165e-16
20	51	7.25117e-16
20	52	7.24972e-16
20	53	7.24732e-16
20	54	7.24397e-16
20	55	7.23968e-16
20	56	7.23445e-16
20	57	7.22831e-16
20	58	7.22128e-16
20	59	7.21337e-16
20	60	7.2046e-16
20	61	7.19501e-16
20	62	7.18462e-16
20	63	7.17347e-16
20	64	7.16158e-16
20	65	7.149e-16
20	66	7.13576e-16
20	67	7.12191e-16
20	68	7.10749e-16
20	69	7.09256e-16
20	70	7.07716e-16
20	71	7.06134e-16
20	72	7.04517e-16
20	73	7.0287e-16
20	74	7.01198e-16
20	75	6.9951e-16
20	76	6.97809e-16
20	77	6.96105e-16
20	78	6.94402e-16
20	79	6.92709e-16
20	80	6.91032e-16
20	81	6.89378e-16
20	82	6.87754e-16
20	83	6.86168e-16
20	84	6.84626e-16
20	85	6.83136e-16
20	86	6.81705e-16
20	87	6.80338e-16
20	88	6.79043e-16
20	89	6.77826e-16
20	90	6.76693e-16
20	91	6.7565e-16
20	92	6.74701e-16
20	93	6.74923e-16
20	94	6.73107e-16
20	95	6.7247e-16
20	96	6.77005e-16
20	97	6.73181e-16
20	98	6.76379e-16
20	99	6.77895e-16

21	0	6.92662e-16
21	1	6.71058e-16
21	2	6.71237e-16
21	3	6.71532e-16
21	4	6.71944e-16
21	5	6.7247e-16
21	6	6.73107e-16
21	7	6.73852e-16
21	8	6.74701e-16
21	9	6.7565e-16
21	10	6.76693e-16
21	11	6.77826e-16
21	12	6.79043e-16
21	13	6.80338e-16
21	14	6.81705e-16
21	15	6.83136e-16
21	16	6.84626e-16
21	17	6.86168e-16
21	18	6.87754e-16
21	19	6.89378e-16
21	20	6.91032e-16
21	21	6.92709e-16
21	22	6.94402e-16
21	23	6.96105e-16
21	24	6.97809e-16
21	25	6.9951e-16
21	26	7.01198e-16
21	27	7.0287e-16
21	28	7.04517e-16
21	29	7.06134e-16
21	30	7.07716e-16
21	31	7.09256e-16
21	32	7.10749e-16
21	33	7.12191e-16
21	34	7.13576e-16
21	35	7.149e-16
21	36	7.16158e-16
21	37	7.17347e-16
21	38	7.18462e-16
21	39	7.19501e-16
21	40	7.2046e-16
21	41	7.21337e-16
21	42	7.22128e-16
21	43	7.22831e-16
21	44	7.23445e-16
21	45	7.23968e-16
21	46	7.24397e-16
21	47	7.24732e-16
21	48	7.24972e-16
21	49	7.25117e-16
21	50	7.25165e-16
21	51	7.25117e-16
21	52	7.24972e-16
21	53	7.24732e-16
21	54	7.24397e-16
21	55	7.23968e-16
21	56	7.23445e-16
21	57	7.22831e-16
21	58	7.22128e-16
21	59	7.21337e-16
21	60	7.2046e-16
21	61	7.19501e-16
21	62	7.18462e-16
21	63	7.17347e-16
21	64	7.16158e-16
21	65	7.149e-16
21	66	7.13576e-16
21	67	7.12191e-16
21	68	7.10749e-16
21	69	7.09256e-16
21	70	7.07716e-16
21	71	7.06134e-16
21	72	7.04517e-16
21	73	7.0287e-16
21	74	7.01198e-16
21	75	6.9951e-16
21	76	6.97809e-16
21	77	6.96105e-16
21	78	6.94402e-16
21	79	6.92709e-16
21	80	6.91032e-16
21	81	6.89378e-16
21	82	6.87754e-16
21	83	6.86168e-16
21	84	6.84626e-16
21	85	6.83136e-16
21	86	6.81705e-16
21	87	6.80338e-16
21	88	6.79043e-16
21	89	6.77826e-16
21	90	6.76693e-16
21	91	6.7565e-16
21	92	6.74701e-16
21	93	6.75187e-16
21	94	6.73107e-16
21	95	6.7247e-16
21	96	6.78215e-16
21	97	6.74287e-16
21	98	6.76464e-16
21	99	6.79673e-16

22	0	6.92662e-16
22	1	6.71058e-16
22	2	6.71237e-16
22	3	6.71532e-16
22	4	6.71944e-16
22	5	6.7247e-16
22	6	6.73107e-16
22	7	6.73852e-16
22	8	6.74701e-16
22	9	6.7565e-16
22	10	6.76693e-16
22	11	6.77826e-16
22	12	6.79043e-16
22	13	6.80338e-16
22	14	6.81705e-16
22	15	6.83136e-16
22	16	6.84626e-16
22	17	6.86168e-16
22	18	6.87754e-16
22	19	6.89378e-16
22	20	6.91032e-16
22	21	6.92709e-16
22	22	6.94402e-16
22	23	6.96105e-16
22	24	6.97809e-16
22	25	6.9951e-16
22	26	7.01198e-16
22	27	7.0287e-16
22	28	7.04517e-16
22	29	7.06134e-16
22	30	7.07716e-16
22	31	7.09256e-16
22	32	7.10749e-16
22	33	7.12191e-16
22	34	7.13576e-16
22	35	7.149e-16
22	36	7.16158e-16
22	37	7.17347e-16
22	38	7.18462e-16
22	39	7.19501e-16
22	40	7.2046e-16
22	41	7.21337e-16
22	42	7.22128e-16
22	43	7.22831e-16
22	44	7.23445e-16
22	45	7.23968e-16
22	46	7.24397e-16
22	47	7.24732e-16
22	48	7.24972e-16
22	49	7.25117e-16
22	50	7.25165e-16
22	51	7.25117e-16
22	52	7.24972e-16
22	53	7.24732e-16
22	54	7.24397e-16
22	55	7.23968e-16
22	56	7.23445e-16
22	57	7.22831e-16
22	58	7.22128e-16
22	59	7.21337e-16
22	60	7.2046e-16
22	61	7.19501e-16
22	62	7.18462e-16
22	63	7.17347e-16
22	64	7.16158e-16
22	65	7.149e-16
22	66	7.13576e-16
22	67	7.12191e-16
22	68	7.10749e-16
22	69	7.09256e-16
22	70	7.07716e-16
22	71	7.06134e-16
22	72	7.04517e-16
22	73	7.0287e-16
22	74	7.01198e-16
22	75	6.9951e-16
22	76	6.97809e-16
22	77	6.96105e-16
22	78	6.94402e-16
22	79	6.92709e-16
22	80	6.91032e-16
22	81	6.89378e-16
22	82	6.87754e-16
22	83	6.86168e-16
22	84	6.84626e-16
22	85	6.83136e-16
22	86	6.81705e-16
22	87	6.80338e-16
22	88	6.79043e-16
22	89	6.77826e-16
22	90	6.76693e-16
22	91	6.7575e-16
22	92	6.74701e-16
22	93	6.75995e-16
22	94	6.73344e-16
22	95	6.7247e-16
22	96	6.79149e-16
22	97	6.74396e-16
22	98	6.78023e-16
22	99	6.80012e-16

23	0	6.92662e-16
23	1	6.71058e-16
23	2	6.71237e-16
23	3	6.71532e-16
23	4	6.71944e-16
23	5	6.7247e-16
23	6	6.73107e-16
23	7	6.73852e-16
23	8	6.74701e-16
23	9	6.7565e-16
23	10	6.76693e-16
