#1:kx	2:n	3:s(n)
34	87	9.83886e-18
34	88	9.91386e-18
34	89	9.92893e-18
34	90	9.97596e-18
34	91	9.99517e-18
34	92	1.003e-17
34	93	9.96753e-18
34	94	1.00101e-17
34	95	1.01193e-17
34	96	1.02099e-17
34	97	1.02811e-17
34	98	1.03323e-17
34	99	1.03632e-17

35	0	1.03735e-17
35	1	1.03632e-17
35	2	1.03323e-17
35	3	1.02811e-17
35	4	1.02099e-17
35	5	1.01193e-17
35	6	1.00101e-17
35	7	9.8831e-18
35	8	9.73966e-18
35	9	9.58127e-18
35	10	9.45907e-18
35	11	9.3387e-18
35	12	9.42546e-18
35	13	9.40442e-18
35	14	9.37186e-18
35	15	9.3879e-18
35	16	9.42095e-18
35	17	9.30539e-18
35	18	9.4493e-18
35	19	9.47833e-18
35	20	9.46194e-18
35	21	9.41274e-18
35	22	9.46486e-18
35	23	9.56052e-18
35	24	9.57887e-18
35	25	9.43422e-18
35	26	9.50436e-18
35	27	9.38412e-18
35	28	9.52013e-18
35	29	9.63121e-18
35	30	9.5799e-18
35	31	9.59362e-18
35	32	9.67823e-18
35	33	9.6479e-18
35	34	9.64759e-18
35	35	9.79504e-18
35	36	9.86931e-18
35	37	1.00856e-17
35	38	1.02915e-17
35	39	1.04851e-17
35	40	1.06652e-17
35	41	1.08306e-17
35	42	1.09804e-17
35	43	1.11139e-17
35	44	1.12306e-17
35	45	1.13299e-17
35	46	1.14116e-17
35	47	1.14754e-17
35	48	1.15211e-17
35	49	1.15485e-17
35	50	1.15577e-17
35	51	1.15485e-17
35	52	1.15211e-17
35	53	1.14754e-17
35	54	1.14116e-17
35	55	1.13299e-17
35	56	1.12306e-17
35	57	1.11139e-17
35	58	1.09804e-17
35	59	1.08306e-17
35	60	1.06652e-17
35	61	1.04851e-17
35	62	1.02915e-17
35	63	1.00856e-17
35	64	9.86931e-18
35	65	9.74357e-18
35	66	9.86936e-18
35	67	9.679e-18
35	68	9.70409e-18
35	69	9.57056e-18
35	70	9.63748e-18
35	71	9.51894e-18
35	72	9.61309e-18
35	73	9.64358e-18
35	74	9.57775e-18
35	75	9.54731e-18
35	76	9.57303e-18
35	77	9.63907e-18
35	78	9.65782e-18
35	79	9.71185e-18
35	80	9.65017e-18
35	81	9.6023e-18
35	82	9.69699e-18
35	83	9.6945e-18
35	84	9.75304e-18
35	85	9.76796e-18
35	86	9.9243e-18
35	87	9.85413e-18
35	88	9.91527e-18
35	89	9.94444e-18
35	90	9.98245e-18
35	91	1.00042e-17
35	92	1.00368e-17
35	93	9.98791e-18
35	94	1.00101e-17
35	95	1.01193e-17
35	96	1.02099e-17
35	97	1.02811e-17
35	98	1.03323e-17
35	99	1.03632e-17

36	0	1.03735e-17
36	1	1.03632e-17
36	2	1.03323e-17
36	3	1.02811e-17
36	4	1.02099e-17
36	5	1.01193e-17
36	6	1.00101e-17
36	7	9.8831e-18
36	8	9.73966e-18
36	9	9.58127e-18
36	10	9.48127e-18
36	11	9.35113e-18
36	12	9.43112e-18
36	13	9.47372e-18
36	14	9.39394e-18
36	15	9.45394e-18
36	16	9.43625e-18
36	17	9.31701e-18
36	18	9.4511e-18
36	19	9.48036e-18
36	20	9.46902e-18
36	21	9.43105e-18
36	22	9.54388e-18
36	23	9.56723e-18
36	24	9.61169e-18
36	25	9.48878e-18
36	26	9.50854e-18
36	27	9.41166e-18
36	28	9.52356e-18
36	29	9.65848e-18
36	30	9.61156e-18
36	31	9.60668e-18
36	32	9.68486e-18
36	33	9.64915e-18
36	34	9.66288e-18
36	35	9.80118e-18
36	36	9.86931e-18
36	37	1.00856e-17
36	38	1.02915e-17
36	39	1.04851e-17
36	40	1.06652e-17
36	41	1.08306e-17
36	42	1.09804e-17
36	43	1.11139e-17
36	44	1.12306e-17
36	45	1.13299e-17
36	46	1.14116e-17
36	47	1.14754e-17
36	48	1.15211e-17
36	49	1.15485e-17
36	50	1.15577e-17
36	51	1.15485e-17
36	52	1.15211e-17
36	53	1.14754e-17
36	54	1.14116e-17
36	55	1.13299e-17
36	56	1.12306e-17
36	57	1.11139e-17
36	58	1.09804e-17
36	59	1.08306e-17
36	60	1.06652e-17
36	61	1.04851e-17
36	62	1.02915e-17
36	63	1.00856e-17
36	64	9.86931e-18
36	65	9.75157e-18
36	66	9.88599e-18
36	67	9.69418e-18
36	68	9.7218e-18
36	69	9.57408e-18
36	70	9.70416e-18
36	71	9.52951e-18
36	72	9.63217e-18
36	73	9.6495e-18
36	74	9.5841e-18
36	75	9.56181e-18
36	76	9.58442e-18
36	77	9.63957e-18
36	78	9.71891e-18
36	79	9.74382e-18
36	80	9.68142e-18
36	81	9.60662e-18
36	82	9.71513e-18
36	83	9.69898e-18
36	84	9.76521e-18
36	85	9.76939e-18
36	86	9.9496e-18
36	87	9.86412e-18
36	88	9.91819e-18
36	89	9.96147e-18
36	90	1.00175e-17
36	91	1.0006e-17
36	92	1.00728e-17
36	93	1.00031e-17
36	94	1.00101e-17
36	95	1.01193e-17
36	96	1.02099e-17
36	97	1.02811e-17
36	98	1.03323e-17
36	99	1.03632e-17

37	0	1.03735e-17
37	1	1.03632e-17
37	2	1.03323e-17
37	3	1.02811e-17
37	4	1.02099e-17
37	5	1.01193e-17
37	6	1.00101e-17
37	7	9.8831e-18
37	8	9.73966e-18
37	9	9.58127e-18
37	10	9.57185e-18
37	11	9.37249e-18
37	12	9.45204e-18
37	13	9.50012e-18
37	14	9.4603e-18
37	15	9.46777e-18
37	16	9.45195e-18
37	17	9.35817e-18
37	18	9.49126e-18
37	19	9.54083e-18
37	20	9.47337e-18
37	21	9.45245e-18
37	22	9.55729e-18
37	23	9.58204e-18
37	24	9.61342e-18
37	25	9.49418e-18
37	26	9.51804e-18
37	27	9.42192e-18
37	28	9.53124e-18
37	29	9.65887e-18
37	30	9.62454e-18
37	31	9.62462e-18
37	32	9.689e-18
37	33	9.70169e-18
37	34	9.69504e-18
37	35	9.80527e-18
37	36	9.86931e-18
37	37	1.00856e-17
37	38	1.02915e-17
37	39	1.04851e-17
37	40	1.06652e-17
37	41	1.08306e-17
37	42	1.09804e-17
37	43	1.11139e-17
37	44	1.12306e-17
37	45	1.13299e-17
37	46	1.14116e-17
37	47	1.14754e-17
37	48	1.15211e-17
37	49	1.15485e-17
37	50	1.15577e-17
37	51	1.15485e-17
37	52	1.15211e-17
37	53	1.14754e-17
37	54	1.14116e-17
37	55	1.13299e-17
37	56	1.12306e-17
37	57	1.11139e-17
37	58	1.09804e-17
37	59	1.08306e-17
37	60	1.06652e-17
37	61	1.04851e-17
37	62	1.02915e-17
37	63	1.00856e-17
37	64	9.86931e-18
37	65	9.77244e-18
37	66	9.88622e-18
37	67	9.69487e-18
37	68	9.75925e-18
37	69	9.57584e-18
37	70	9.70846e-18
37	71	9.5421e-18
37	72	9.63826e-18
37	73	9.65941e-18
37	74	9.59724e-18
37	75	9.56289e-18
37	76	9.60921e-18
37	77	9.648e-18
37	78	9.73918e-18
37	79	9.75234e-18
37	80	9.70186e-18
37	81	9.62883e-18
37	82	9.7536e-18
37	83	9.77766e-18
37	84	9.77407e-18
37	85	9.80691e-18
37	86	9.95271e-18
37	87	9.89164e-18
37	88	9.94563e-18
37	89	1.00049e-17
37	90	1.00195e-17
37	91	1.00117e-17
37	92	1.00769e-17
37	93	1.00072e-17
37	94	1.00193e-17
37	95	1.01341e-17
37	96	1.02099e-17
37	97	1.02811e-17
37	98	1.03323e-17
37	99	1.03632e-17

38	0	1.03735e-17
38	1	1.03632e-17
38	2	1.03323e-17
38	3	1.02811e-17
38	4	1.02099e-17
38	5	1.01193e-17
38	6	1.00101e-17
38	7	9.8831e-18
38	8	9.73966e-18
38	9	9.58127e-18
38	10	9.62417e-18
38	11	9.49768e-18
38	12	9.47148e-18
38	13	9.51383e-18
38	14	9.48896e-18
38	15	9.4869e-18
38	16	9.47992e-18
38	17	9.40009e-18
38	18	9.49561e-18
38	19	9.54367e-18
38	20	9.47731e-18
38	21	9.52626e-18
38	22	9.56272e-18
38	23	9.58983e-18
38	24	9.62687e-18
38	25	9.49714e-18
38	26	9.54647e-18
38	27	9.47719e-18
38	28	9.55217e-18
38	29	9.68247e-18
38	30	9.65265e-18
38	31	9.63721e-18
38	32	9.70275e-18
38	33	9.72595e-18
38	34	9.73698e-18
38	35	9.81111e-18
38	36	9.86931e-18
38	37	1.00856e-17
38	38	1.02915e-17
38	39	1.04851e-17
38	40	1.06652e-17
38	41	1.08306e-17
38	42	1.09804e-17
38	43	1.11139e-17
38	44	1.12306e-17
38	45	1.13299e-17
38	46	1.14116e-17
38	47	1.14754e-17
38	48	1.15211e-17
38	49	1.15485e-17
38	50	1.15577e-17
38	51	1.15485e-17
38	52	1.15211e-17
38	53	1.14754e-17
38	54	1.14116e-17
38	55	1.13299e-17
38	56	1.12306e-17
38	57	1.11139e-17
38	58	1.09804e-17
38	59	1.08306e-17
38	60	1.06652e-17
38	61	1.04851e-17
38	62	1.02915e-17
38	63	1.00856e-17
38	64	9.86931e-18
38	65	9.80385e-18
38	66	9.89425e-18
38	67	9.69565e-18
38	68	9.76291e-18
38	69	9.60278e-18
38	70	9.71477e-18
38	71	9.56747e-18
38	72	9.64683e-18
38	73	9.69812e-18
38	74	9.60271e-18
38	75	9.59807e-18
38	76	9.61211e-18
38	77	9.66062e-18
38	78	9.76572e-18
38	79	9.75443e-18
38	80	9.7996e-18
38	81	9.64174e-18
38	82	9.76232e-18
38	83	9.79146e-18
38	84	9.77651e-18
38	85	9.86221e-18
38	86	9.96067e-18
38	87	9.91164e-18
38	88	9.96325e-18
38	89	1.0031e-17
38	90	1.00269e-17
38	91	1.0012e-17
38	92	1.01513e-17
38	93	1.00232e-17
38	94	1.0207e-17
38	95	1.01497e-17
38	96	1.02099e-17
38	97	1.02811e-17
38	98	1.03323e-17
38	99	1.03632e-17

39	0	1.03735e-17
39	1	1.03632e-17
39	2	1.03323e-17
39	3	1.02811e-17
39	4	1.02099e-17
39	5	1.01193e-17
39	6	1.00101e-17
39	7	9.8831e-18
39	8	9.73966e-18
39	9	9.58127e-18
39	10	9.63902e-18
39	11	9.57668e-18
39	12	9.54404e-18
39	13	9.52772e-18
39	14	9.50785e-18
39	15	9.53607e-18
39	16	9.48441e-18
39	17	9.40044e-18
39	18	9.54028e-18
39	19	9.5624e-18
39	20	9.47869e-18
39	21	9.5396e-18
39	22	9.5698e-18
39	23	9.61326e-18
39	24	9.63916e-18
39	25	9.49718e-18
39	26	9.55272e-18
39	27	9.50897e-18
39	28	9.56089e-18
39	29	9.68381e-18
39	30	9.65771e-18
39	31	9.67909e-18
39	32	9.71053e-18
39	33	9.73814e-18
39	34	9.73752e-18
39	35	9.83778e-18
39	36	9.86931e-18
39	37	1.00856e-17
39	38	1.02915e-17
39	39	1.04851e-17
39	40	1.06652e-17
39	41	1.08306e-17
39	42	1.09804e-17
39	43	1.11139e-17
39	44	1.12306e-17
39	45	1.13299e-17
39	46	1.14116e-17
39	47	1.14754e-17
39	48	1.15211e-17
39	49	1.15485e-17
39	50	1.15577e-17
39	51	1.15485e-17
39	52	1.15211e-17
39	53	1.14754e-17
39	54	1.14116e-17
39	55	1.13299e-17
39	56	1.12306e-17
39	57	1.11139e-17
39	58	1.09804e-17
39	59	1.08306e-17
39	60	1.06652e-17
39	61	1.04851e-17
39	62	1.02915e-17
39	63	1.00856e-17
39	64	9.86931e-18
39	65	9.80791e-18
39	66	9.90524e-18
39	67	9.70637e-18
39	68	9.79614e-18
39	69	9.62081e-18
39	70	9.73504e-18
39	71	9.58397e-18
39	72	9.65886e-18
39	73	9.71416e-18
39	74	9.63247e-18
39	75	9.59979e-18
39	76	9.62675e-18
39	77	9.67026e-18
39	78	9.78505e-18
39	79	9.77682e-18
39	80	9.82064e-18
39	81	9.65083e-18
39	82	9.77617e-18
39	83	9.81663e-18
39	84	9.80144e-18
39	85	9.86645e-18
39	86	9.96193e-18
39	87	9.91557e-18
39	88	9.984e-18
39	89	1.00344e-17
39	90	1.00463e-17
39	91	1.0017e-17
39	92	1.0163e-17
39	93	1.0059e-17
39	94	1.02215e-17
39	95	1.01757e-17
39	96	1.02099e-17
39	97	1.02811e-17
39	98	1.03323e-17
39	99	1.03632e-17

40	0	1.03735e-17
40	1	1.03632e-17
40	2	1.03323e-17
40	3	1.02811e-17
40	4	1.02099e-17
40	5	1.01193e-17
40	6	1.00101e-17
40	7	9.8831e-18
40	8	9.73966e-18
40	9	9.58127e-18
40	10	9.65473e-18
40	11	9.61064e-18
40	12	9.55345e-18
40	13	9.60599e-18
40	14	9.51422e-18
40	15	9.56932e-18
40	16	9.50821e-18
40	17	9.40387e-18
40	18	9.54202e-18
40	19	9.59287e-18
40	20	9.58945e-18
40	21	9.54539e-18
40	22	9.60449e-18
40	23	9.61403e-18
40	24	9.71192e-18
40	25	9.49833e-18
40	26	9.56423e-18
40	27	9.51841e-18
40	28	9.57282e-18
40	29	9.6875e-18
40	30	9.66087e-18
40	31	9.71208e-18
40	32	9.75719e-18
40	33	9.74015e-18
40	34	9.74226e-18
40	35	9.84251e-18
40	36	9.86931e-18
40	37	1.00856e-17
40	38	1.02915e-17
40	39	1.04851e-17
40	40	1.06652e-17
40	41	1.08306e-17
40	42	1.09804e-17
40	43	1.11139e-17
40	44	1.12306e-17
40	45	1.13299e-17
40	46	1.14116e-17
40	47	1.14754e-17
40	48	1.15211e-17
40	49	1.15485e-17
40	50	1.15577e-17
40	51	1.15485e-17
40	52	1.15211e-17
40	53	1.14754e-17
40	54	1.14116e-17
40	55	1.13299e-17
40	56	1.12306e-17
40	57	1.11139e-17
40	58	1.09804e-17
40	59	1.08306e-17
40	60	1.06652e-17
40	61	1.04851e-17
40	62	1.02915e-17
40	63	1.00856e-17
40	64	9.86931e-18
40	65	9.85386e-18
40	66	9.91344e-18
40	67	9.7356e-18
40	68	9.81046e-18
40	69	9.69517e-18
40	70	9.73538e-18
40	71	9.62917e-18
40	72	9.66477e-18
40	73	9.72674e-18
40	74	9.63457e-18
40	75	9.60027e-18
40	76	9.6739e-18
40	77	9.68346e-18
40	78	9.80315e-18
40	79	9.80454e-18
40	80	9.83691e-18
40	81	9.68242e-18
40	82	9.78932e-18
40	83	9.83087e-18
40	84	9.82687e-18
40	85	9.86949e-18
40	86	9.97101e-18
40	87	9.96836e-18
40	88	9.99535e-18
40	89	1.01073e-17
40	90	1.00758e-17
40	91	1.00263e-17
40	92	1.01636e-17
40	93	1.00805e-17
40	94	1.02344e-17
40	95	1.02089e-17
40	96	1.02249e-17
40	97	1.02811e-17
40	98	1.03751e-17
40	99	1.03632e-17

41	0	1.03735e-17
41	1	1.03632e-17
41	2	1.03323e-17
41	3	1.02811e-17
41	4	1.02099e-17
41	5	1.01193e-17
41	6	1.00101e-17
41	7	9.8831e-18
41	8	9.73966e-18
41	9	9.58127e-18
41	10	9.65539e-18
41	11	9.61942e-18
41	12	9.60446e-18
41	13	9.62279e-18
41	14	9.53455e-18
41	15	9.58577e-18
41	16	9.50947e-18
41	17	9.45834e-18
41	18	9.55193e-18
41	19	9.60532e-18
41	20	9.59819e-18
41	21	9.59824e-18
41	22	9.61415e-18
41	23	9.6212e-18
41	24	9.71404e-18
41	25	9.57886e-18
41	26	9.60838e-18
41	27	9.56233e-18
41	28	9.60294e-18
41	29	9.71035e-18
41	30	9.69938e-18
41	31	9.71763e-18
41	32	9.76353e-18
41	33	9.74956e-18
41	34	9.76257e-18
41	35	9.86148e-18
41	36	9.86931e-18
41	37	1.00856e-17
41	38	1.02915e-17
41	39	1.04851e-17
41	40	1.06652e-17
41	41	1.08306e-17
41	42	1.09804e-17
41	43	1.11139e-17
41	44	1.12306e-17
41	45	1.13299e-17
41	46	1.14116e-17
41	47	1.14754e-17
41	48	1.15211e-17
41	49	1.15485e-17
41	50	1.15577e-17
41	51	1.15485e-17
41	52	1.15211e-17
41	53	1.14754e-17
41	54	1.14116e-17
41	55	1.13299e-17
41	56	1.12306e-17
41	57	1.11139e-17
41	58	1.09804e-17
41	59	1.08306e-17
41	60	1.06652e-17
41	61	1.04851e-17
41	62	1.02915e-17
41	63	1.00856e-17
41	64	9.86931e-18
41	65	9.85738e-18
41	66	9.9392e-18
41	67	9.77352e-18
41	68	9.829e-18
41	69	9.71674e-18
41	70	9.80277e-18
41	71	9.62975e-18
41	72	9.72919e-18
41	73	9.76319e-18
41	74	9.6965e-18
41	75	9.66839e-18
41	76	9.72317e-18
41	77	9.73927e-18
41	78	9.81443e-18
41	79	9.81305e-18
41	80	9.84812e-18
41	81	9.72578e-18
41	82	9.80474e-18
41	83	9.83411e-18
41	84	9.86993e-18
41	85	9.93052e-18
41	86	1.0004e-17
41	87	9.97505e-18
41	88	1.00067e-17
41	89	1.01124e-17
41	90	1.00978e-17
41	91	1.00343e-17
41	92	1.02063e-17
41	93	1.01557e-17
41	94	1.02509e-17
41	95	1.02423e-17
41	96	1.02928e-17
41	97	1.02811e-17
41	98	1.04263e-17
41	99	1.03848e-17

42	0	1.03735e-17
42	1	1.03632e-17
42	2	1.03323e-17
42	3	1.02811e-17
42	4	1.02099e-17
42	5	1.01193e-17
42	6	1.00101e-17
42	7	9.8831e-18
42	8	9.73966e-18
42	9	9.58127e-18
42	10	9.67522e-18
42	11	9.63756e-18
42	12	9.61236e-18
42	13	9.62956e-18
42	14	9.5349e-18
42	15	9.59173e-18
42	16	9.5408e-18
42	17	9.47655e-18
42	18	9.56592e-18
42	19	9.66225e-18
42	20	9.59941e-18
42	21	9.64223e-18
42	22	9.62826e-18
42	23	9.64806e-18
42	24	9.7207e-18
42	25	9.58022e-18
42	26	9.63525e-18
42	27	9.57933e-18
42	28	9.64996e-18
42	29	9.7566e-18
42	30	9.70073e-18
42	31	9.72823e-18
42	32	9.76698e-18
42	33	9.75415e-18
42	34	9.78047e-18
42	35	9.87607e-18
42	36	9.87219e-18
42	37	1.00856e-17
42	38	1.02915e-17
42	39	1.04851e-17
42	40	1.06652e-17
42	41	1.08306e-17
42	42	1.09804e-17
42	43	1.11139e-17
42	44	1.12306e-17
42	45	1.13299e-17
42	46	1.14116e-17
42	47	1.14754e-17
42	48	1.15211e-17
42	49	1.15485e-17
42	50	1.15577e-17
42	51	1.15485e-17
42	52	1.15211e-17
42	53	1.14754e-17
42	54	1.14116e-17
42	55	1.13299e-17
42	56	1.12306e-17
42	57	1.11139e-17
42	58	1.09804e-17
42	59	1.08306e-17
42	60	1.06652e-17
42	61	1.04851e-17
42	62	1.02915e-17
42	63	1.00856e-17
42	64	9.87331e-18
42	65	9.86544e-18
42	66	9.93977e-18
42	67	9.7943e-18
42	68	9.83048e-18
42	69	9.72359e-18
42	70	9.80388e-18
42	71	9.63998e-18
42	72	9.73205e-18
42	73	9.83377e-18
42	74	9.77263e-18
42	75	9.67185e-18
42	76	9.76149e-18
42	77	9.78411e-18
42	78	9.84735e-18
42	79	9.82236e-18
42	80	9.85471e-18
42	81	9.83025e-18
42	82	9.80526e-18
42	83	9.83902e-18
42	84	9.87661e-18
42	85	9.94043e-18
42	86	1.00167e-17
42	87	1.00036e-17
42	88	1.00117e-17
42	89	1.01127e-17
42	90	1.01076e-17
42	91	1.00387e-17
42	92	1.02118e-17
42	93	1.01559e-17
42	94	1.03225e-17
42	95	1.02492e-17
42	96	1.0306e-17
42	97	1.02811e-17
42	98	1.04416e-17
42	99	1.03889e-17

43	0	1.03735e-17
43	1	1.03632e-17
43	2	1.03323e-17
43	3	1.02811e-17
43	4	1.02099e-17
43	5	1.01193e-17
43	6	1.00101e-17
43	7	9.8831e-18
43	8	9.73966e-18
43	9	9.58127e-18
43	10	9.6784e-18
43	11	9.66748e-18
43	12	9.63999e-18
43	13	9.63785e-18
43	14	9.5929e-18
43	15	9.60396e-18
43	16	9.67116e-18
43	17	9.47722e-18
43	18	9.59434e-18
43	19	9.6799e-18
43	20	9.65708e-18
43	21	9.65564e-18
43	22	9.64399e-18
43	23	9.66432e-18
43	24	9.73249e-18
43	25	9.58131e-18
43	26	9.64001e-18
43	27	9.65637e-18
43	28	9.75143e-18
43	29	9.7725e-18
43	30	9.73043e-18
43	31	9.78621e-18
43	32	9.79332e-18
43	33	9.81886e-18
43	34	9.78345e-18
43	35	9.88096e-18
43	36	9.8775e-18
43	37	1.00856e-17
43	38	1.02915e-17
43	39	1.04851e-17
43	40	1.06652e-17
43	41	1.08306e-17
43	42	1.09804e-17
43	43	1.11139e-17
43	44	1.12306e-17
43	45	1.13299e-17
43	46	1.14116e-17
43	47	1.14754e-17
43	48	1.15211e-17
43	49	1.15485e-17
43	50	1.15577e-17
43	51	1.15485e-17
43	52	1.15211e-17
43	53	1.14754e-17
43	54	1.14116e-17
43	55	1.13299e-17
43	56	1.12306e-17
43	57	1.11139e-17
43	58	1.09804e-17
43	59	1.08306e-17
43	60	1.06652e-17
43	61	1.04851e-17
43	62	1.02915e-17
43	63	1.00856e-17
43	64	9.89364e-18
43	65	9.87956e-18
43	66	9.94189e-18
43	67	9.83758e-18
43	68	9.84466e-18
43	69	9.75787e-18
43	70	9.80857e-18
43	71	9.68611e-18
43	72	9.73763e-18
43	73	9.84345e-18
43	74	9.8193e-18
43	75	9.67644e-18
43	76	9.79708e-18
43	77	9.79506e-18
43	78	9.85633e-18
43	79	9.8253e-18
43	80	9.85973e-18
43	81	9.8473e-18
43	82	9.85573e-18
43	83	9.85197e-18
43	84	9.88298e-18
43	85	9.95662e-18
43	86	1.00168e-17
43	87	1.0036e-17
43	88	1.00167e-17
43	89	1.01221e-17
43	90	1.01246e-17
43	91	1.0129e-17
43	92	1.0223e-17
43	93	1.01708e-17
43	94	1.03331e-17
43	95	1.02694e-17
43	96	1.031e-17
43	97	1.02893e-17
43	98	1.04842e-17
43	99	1.0394e-17

44	0	1.03735e-17
44	1	1.03632e-17
44	2	1.03323e-17
44	3	1.02811e-17
44	4	1.02099e-17
44	5	1.01193e-17
44	6	1.00101e-17
44	7	9.8831e-18
44	8	9.73966e-18
44	9	9.58127e-18
44	10	9.69168e-18
44	11	9.6702e-18
44	12	9.65019e-18
44	13	9.63813e-18
44	14	9.60164e-18
44	15	9.64561e-18
44	16	9.7485e-18
44	17	9.49067e-18
44	18	9.60531e-18
44	19	9.69375e-18
44	20	9.67381e-18
44	21	9.65871e-18
44	22	9.68312e-18
44	23	9.66679e-18
44	24	9.73517e-18
44	25	9.5935e-18
44	26	9.7246e-18
44	27	9.74041e-18
44	28	9.75731e-18
44	29	9.7961e-18
44	30	9.7438e-18
44	31	9.8012e-18
44	32	9.80649e-18
44	33	9.8417e-18
44	34	9.78448e-18
44	35	9.9073e-18
44	36	9.95092e-18
44	37	1.00856e-17
44	38	1.02915e-17
44	39	1.04851e-17
44	40	1.06652e-17
44	41	1.08306e-17
44	42	1.09804e-17
44	43	1.11139e-17
44	44	1.12306e-17
44	45	1.13299e-17
44	46	1.14116e-17
44	47	1.14754e-17
44	48	1.15211e-17
44	49	1.15485e-17
44	50	1.15577e-17
44	51	1.15485e-17
44	52	1.15211e-17
44	53	1.14754e-17
44	54	1.14116e-17
44	55	1.13299e-17
44	56	1.12306e-17
44	57	1.11139e-17
44	58	1.09804e-17
44	59	1.08306e-17
44	60	1.06652e-17
44	61	1.04851e-17
44	62	1.02915e-17
44	63	1.00856e-17
44	64	9.91656e-18
44	65	9.90865e-18
44	66	9.96601e-18
44	67	9.84005e-18
44	68	9.85765e-18
44	69	9.7814e-18
44	70	9.85707e-18
44	71	9.7383e-18
44	72	9.77087e-18
44	73	9.88963e-18
44	74	9.83385e-18
44	75	9.72006e-18
44	76	9.80031e-18
44	77	9.81703e-18
44	78	9.86013e-18
44	79	9.84389e-18
44	80	9.90528e-18
44	81	9.86169e-18
44	82	9.95004e-18
44	83	9.85546e-18
44	84	9.9186e-18
44	85	9.96482e-18
44	86	1.00364e-17
44	87	1.00508e-17
44	88	1.00296e-17
44	89	1.01237e-17
44	90	1.01284e-17
44	91	1.01688e-17
44	92	1.02476e-17
44	93	1.01767e-17
44	94	1.03533e-17
44	95	1.02975e-17
44	96	1.03167e-17
44	97	1.03379e-17
44	98	1.04888e-17
44	99	1.04129e-17

45	0	1.03735e-17
45	1	1.03632e-17
45	2	1.03323e-17
45	3	1.02811e-17
45	4	1.02099e-17
45	5	1.01193e-17
45	6	1.00101e-17
45	7	9.8831e-18
45	8	9.73966e-18
45	9	9.59661e-18
45	10	9.70953e-18
45	11	9.6929e-18
45	12	9.65291e-18
45	13	9.76318e-18
45	14	9.6815e-18
45	15	9.65541e-18
45	16	9.77955e-18
45	17	9.60161e-18
45	18	9.64866e-18
45	19	9.70385e-18
45	20	9.70251e-18
45	21	9.69262e-18
45	22	9.71842e-18
45	23	9.68457e-18
45	24	9.75591e-18
45	25	9.60167e-18
45	26	9.72535e-18
45	27	9.79236e-18
45	28	9.80202e-18
45	29	9.85835e-18
45	30	9.76795e-18
45	31	9.85358e-18
45	32	9.94388e-18
45	33	9.85757e-18
45	34	9.80022e-18
45	35	9.9379e-18
45	36	9.9602e-18
45	37	1.00856e-17
45	38	1.02915e-17
45	39	1.04851e-17
45	40	1.06652e-17
45	41	1.08306e-17
45	42	1.09804e-17
45	43	1.11139e-17
45	44	1.12306e-17
45	45	1.13299e-17
45	46	1.14116e-17
45	47	1.14754e-17
45	48	1.15211e-17
45	49	1.15485e-17
45	50	1.15577e-17
45	51	1.15485e-17
45	52	1.15211e-17
45	53	1.14754e-17
45	54	1.14116e-17
45	55	1.13299e-17
45	56	1.12306e-17
45	57	1.11139e-17
45	58	1.09804e-17
45	59	1.08306e-17
45	60	1.06652e-17
45	61	1.04851e-17
45	62	1.02915e-17
45	63	1.00856e-17
45	64	9.96408e-18
45	65	9.92392e-18
45	66	9.96805e-18
45	67	9.87297e-18
45	68	9.96159e-18
45	69	9.83534e-18
45	70	9.88027e-18
45	71	9.76222e-18
45	72	9.79208e-18
45	73	9.90709e-18
45	74	9.84448e-18
45	75	9.7282e-18
45	76	9.83736e-18
45	77	9.88601e-18
45	78	9.86142e-18
45	79	9.88775e-18
45	80	9.93553e-18
45	81	9.86246e-18
45	82	9.95259e-18
45	83	9.88923e-18
45	84	9.92606e-18
45	85	9.96641e-18
45	86	1.00388e-17
45	87	1.00655e-17
45	88	1.00636e-17
45	89	1.01276e-17
45	90	1.01364e-17
45	91	1.01726e-17
45	92	1.03087e-17
45	93	1.01924e-17
45	94	1.03639e-17
45	95	1.03119e-17
45	96	1.03395e-17
45	97	1.03714e-17
45	98	1.05457e-17
45	99	1.04752e-17

46	0	1.03735e-17
46	1	1.03632e-17
46	2	1.03323e-17
46	3	1.02811e-17
46	4	1.02099e-17
46	5	1.01193e-17
46	6	1.00101e-17
46	7	9.8831e-18
46	8	9.73966e-18
46	9	9.60718e-18
46	10	9.78089e-18
46	11	9.70564e-18
46	12	9.66946e-18
46	13	9.77566e-18
46	14	9.72406e-18
46	15	9.66921e-18
46	16	9.80582e-18
46	17	9.63784e-18
46	18	9.67295e-18
46	19	9.71212e-18
46	20	9.74086e-18
46	21	9.7164e-18
46	22	9.8554e-18
46	23	9.69084e-18
46	24	9.76128e-18
46	25	9.63636e-18
46	26	9.74201e-18
46	27	9.82018e-18
46	28	9.82311e-18
46	29	9.86152e-18
46	30	9.7738e-18
46	31	9.86398e-18
46	32	9.97629e-18
46	33	9.86168e-18
46	34	9.83926e-18
46	35	9.94194e-18
46	36	9.97206e-18
46	37	1.00856e-17
46	38	1.02915e-17
46	39	1.04851e-17
46	40	1.06652e-17
46	41	1.08306e-17
46	42	1.09804e-17
46	43	1.11139e-17
46	44	1.12306e-17
46	45	1.13299e-17
46	46	1.14116e-17
46	47	1.14754e-17
46	48	1.15211e-17
46	49	1.15485e-17
46	50	1.15577e-17
