#1:kx	2:n	3:s(n)
34	88	1.54283e-17
34	89	1.54738e-17
34	90	1.53998e-17
34	91	1.55505e-17
34	92	1.54473e-17
34	93	1.55317e-17
34	94	1.5552e-17
34	95	1.5444e-17
34	96	1.55564e-17
34	97	1.56839e-17
34	98	1.56648e-17
34	99	1.57207e-17

35	0	1.34313e-17
35	1	1.45836e-17
35	2	1.44833e-17
35	3	1.46517e-17
35	4	1.47787e-17
35	5	1.47034e-17
35	6	1.45928e-17
35	7	1.47716e-17
35	8	1.47062e-17
35	9	1.48099e-17
35	10	1.47985e-17
35	11	1.49345e-17
35	12	1.50802e-17
35	13	1.4922e-17
35	14	1.49264e-17
35	15	1.50527e-17
35	16	1.50634e-17
35	17	1.50217e-17
35	18	1.51335e-17
35	19	1.51827e-17
35	20	1.51611e-17
35	21	1.52248e-17
35	22	1.52754e-17
35	23	1.5043e-17
35	24	1.53391e-17
35	25	1.52798e-17
35	26	1.53625e-17
35	27	1.52821e-17
35	28	1.54086e-17
35	29	1.54123e-17
35	30	1.54328e-17
35	31	1.55326e-17
35	32	1.54015e-17
35	33	1.53531e-17
35	34	1.51913e-17
35	35	1.52516e-17
35	36	1.53488e-17
35	37	1.54571e-17
35	38	1.53779e-17
35	39	1.5386e-17
35	40	1.53701e-17
35	41	1.54407e-17
35	42	1.52932e-17
35	43	1.53677e-17
35	44	1.54191e-17
35	45	1.54765e-17
35	46	1.54996e-17
35	47	1.56108e-17
35	48	1.53785e-17
35	49	1.55763e-17
35	50	1.54573e-17
35	51	1.53948e-17
35	52	1.52937e-17
35	53	1.53337e-17
35	54	1.54304e-17
35	55	1.51943e-17
35	56	1.51661e-17
35	57	1.53494e-17
35	58	1.52723e-17
35	59	1.51166e-17
35	60	1.54214e-17
35	61	1.52177e-17
35	62	1.51814e-17
35	63	1.53722e-17
35	64	1.54903e-17
35	65	1.53441e-17
35	66	1.55547e-17
35	67	1.53542e-17
35	68	1.53691e-17
35	69	1.54719e-17
35	70	1.5396e-17
35	71	1.51956e-17
35	72	1.53355e-17
35	73	1.54361e-17
35	74	1.54335e-17
35	75	1.53811e-17
35	76	1.55701e-17
35	77	1.54318e-17
35	78	1.54647e-17
35	79	1.55243e-17
35	80	1.54904e-17
35	81	1.54648e-17
35	82	1.53212e-17
35	83	1.54888e-17
35	84	1.54193e-17
35	85	1.55361e-17
35	86	1.55031e-17
35	87	1.55927e-17
35	88	1.54638e-17
35	89	1.55141e-17
35	90	1.54332e-17
35	91	1.55694e-17
35	92	1.54704e-17
35	93	1.55475e-17
35	94	1.55528e-17
35	95	1.54818e-17
35	96	1.55831e-17
35	97	1.56982e-17
35	98	1.57356e-17
35	99	1.57222e-17

36	0	1.3433e-17
36	1	1.46127e-17
36	2	1.45327e-17
36	3	1.46713e-17
36	4	1.47806e-17
36	5	1.47111e-17
36	6	1.4601e-17
36	7	1.47797e-17
36	8	1.47343e-17
36	9	1.48117e-17
36	10	1.48061e-17
36	11	1.49617e-17
36	12	1.50815e-17
36	13	1.4934e-17
36	14	1.49359e-17
36	15	1.50878e-17
36	16	1.50892e-17
36	17	1.51175e-17
36	18	1.51722e-17
36	19	1.51905e-17
36	20	1.51839e-17
36	21	1.52733e-17
36	22	1.53191e-17
36	23	1.51115e-17
36	24	1.53929e-17
36	25	1.53393e-17
36	26	1.54189e-17
36	27	1.53263e-17
36	28	1.54234e-17
36	29	1.54988e-17
36	30	1.54329e-17
36	31	1.55527e-17
36	32	1.55494e-17
36	33	1.54379e-17
36	34	1.52788e-17
36	35	1.5353e-17
36	36	1.53818e-17
36	37	1.54849e-17
36	38	1.54227e-17
36	39	1.54464e-17
36	40	1.53804e-17
36	41	1.54859e-17
36	42	1.53544e-17
36	43	1.53679e-17
36	44	1.54742e-17
36	45	1.54909e-17
36	46	1.55395e-17
36	47	1.56601e-17
36	48	1.54166e-17
36	49	1.55917e-17
36	50	1.5468e-17
36	51	1.54177e-17
36	52	1.53046e-17
36	53	1.53634e-17
36	54	1.54671e-17
36	55	1.52616e-17
36	56	1.5216e-17
36	57	1.53804e-17
36	58	1.52832e-17
36	59	1.52464e-17
36	60	1.54227e-17
36	61	1.52381e-17
36	62	1.52363e-17
36	63	1.54076e-17
36	64	1.55084e-17
36	65	1.53572e-17
36	66	1.55781e-17
36	67	1.53907e-17
36	68	1.54034e-17
36	69	1.55169e-17
36	70	1.54352e-17
36	71	1.5233e-17
36	72	1.53626e-17
36	73	1.54597e-17
36	74	1.55569e-17
36	75	1.53857e-17
36	76	1.56708e-17
36	77	1.54348e-17
36	78	1.54763e-17
36	79	1.55319e-17
36	80	1.5569e-17
36	81	1.55381e-17
36	82	1.54305e-17
36	83	1.54948e-17
36	84	1.54608e-17
36	85	1.55523e-17
36	86	1.55514e-17
36	87	1.56151e-17
36	88	1.55555e-17
36	89	1.55411e-17
36	90	1.55437e-17
36	91	1.56221e-17
36	92	1.55287e-17
36	93	1.55666e-17
36	94	1.56044e-17
36	95	1.54881e-17
36	96	1.55918e-17
36	97	1.57036e-17
36	98	1.57516e-17
36	99	1.57461e-17

37	0	1.34452e-17
37	1	1.46421e-17
37	2	1.45779e-17
37	3	1.46984e-17
37	4	1.47922e-17
37	5	1.47249e-17
37	6	1.46328e-17
37	7	1.48373e-17
37	8	1.47419e-17
37	9	1.48356e-17
37	10	1.48248e-17
37	11	1.49938e-17
37	12	1.50844e-17
37	13	1.4976e-17
37	14	1.49995e-17
37	15	1.51273e-17
37	16	1.51129e-17
37	17	1.51463e-17
37	18	1.5195e-17
37	19	1.51982e-17
37	20	1.52108e-17
37	21	1.53938e-17
37	22	1.53589e-17
37	23	1.51441e-17
37	24	1.54322e-17
37	25	1.54233e-17
37	26	1.54326e-17
37	27	1.5334e-17
37	28	1.54555e-17
37	29	1.55221e-17
37	30	1.55262e-17
37	31	1.55619e-17
37	32	1.5568e-17
37	33	1.54531e-17
37	34	1.53148e-17
37	35	1.53781e-17
37	36	1.54278e-17
37	37	1.55394e-17
37	38	1.54399e-17
37	39	1.54605e-17
37	40	1.54849e-17
37	41	1.54925e-17
37	42	1.53602e-17
37	43	1.53911e-17
37	44	1.54775e-17
37	45	1.55175e-17
37	46	1.55524e-17
37	47	1.567e-17
37	48	1.5446e-17
37	49	1.56986e-17
37	50	1.54937e-17
37	51	1.55877e-17
37	52	1.53077e-17
37	53	1.54332e-17
37	54	1.54788e-17
37	55	1.53518e-17
37	56	1.52933e-17
37	57	1.53942e-17
37	58	1.52852e-17
37	59	1.52476e-17
37	60	1.54751e-17
37	61	1.52662e-17
37	62	1.54482e-17
37	63	1.55245e-17
37	64	1.55639e-17
37	65	1.53584e-17
37	66	1.56105e-17
37	67	1.54163e-17
37	68	1.55213e-17
37	69	1.55199e-17
37	70	1.54944e-17
37	71	1.52609e-17
37	72	1.54432e-17
37	73	1.54731e-17
37	74	1.55593e-17
37	75	1.5386e-17
37	76	1.56763e-17
37	77	1.55045e-17
37	78	1.55108e-17
37	79	1.55771e-17
37	80	1.55719e-17
37	81	1.55677e-17
37	82	1.54379e-17
37	83	1.55077e-17
37	84	1.54676e-17
37	85	1.56107e-17
37	86	1.55727e-17
37	87	1.56321e-17
37	88	1.5561e-17
37	89	1.55707e-17
37	90	1.55444e-17
37	91	1.56851e-17
37	92	1.56076e-17
37	93	1.56117e-17
37	94	1.56854e-17
37	95	1.54892e-17
37	96	1.56009e-17
37	97	1.57099e-17
37	98	1.57596e-17
37	99	1.57948e-17

38	0	1.34627e-17
38	1	1.46454e-17
38	2	1.45953e-17
38	3	1.47023e-17
38	4	1.48142e-17
38	5	1.47963e-17
38	6	1.46892e-17
38	7	1.48564e-17
38	8	1.48309e-17
38	9	1.48594e-17
38	10	1.48354e-17
38	11	1.50045e-17
38	12	1.50917e-17
38	13	1.51105e-17
38	14	1.50053e-17
38	15	1.51719e-17
38	16	1.51421e-17
38	17	1.51486e-17
38	18	1.52467e-17
38	19	1.5205e-17
38	20	1.53052e-17
38	21	1.5403e-17
38	22	1.53893e-17
38	23	1.52047e-17
38	24	1.55311e-17
38	25	1.54823e-17
38	26	1.54409e-17
38	27	1.53603e-17
38	28	1.54798e-17
38	29	1.55271e-17
38	30	1.55966e-17
38	31	1.55846e-17
38	32	1.56031e-17
38	33	1.54928e-17
38	34	1.53464e-17
38	35	1.5395e-17
38	36	1.55499e-17
38	37	1.55401e-17
38	38	1.54459e-17
38	39	1.54722e-17
38	40	1.54983e-17
38	41	1.55051e-17
38	42	1.53749e-17
38	43	1.54156e-17
38	44	1.54792e-17
38	45	1.55615e-17
38	46	1.55841e-17
38	47	1.57108e-17
38	48	1.54474e-17
38	49	1.56994e-17
38	50	1.55251e-17
38	51	1.56151e-17
38	52	1.53334e-17
38	53	1.56487e-17
38	54	1.55095e-17
38	55	1.53595e-17
38	56	1.5301e-17
38	57	1.54186e-17
38	58	1.52946e-17
38	59	1.52639e-17
38	60	1.54853e-17
38	61	1.53028e-17
38	62	1.54625e-17
38	63	1.55866e-17
38	64	1.55798e-17
38	65	1.54342e-17
38	66	1.56394e-17
38	67	1.54645e-17
38	68	1.55438e-17
38	69	1.55704e-17
38	70	1.5562e-17
38	71	1.53068e-17
38	72	1.54589e-17
38	73	1.55079e-17
38	74	1.55827e-17
38	75	1.54485e-17
38	76	1.56888e-17
38	77	1.55207e-17
38	78	1.55117e-17
38	79	1.56227e-17
38	80	1.56039e-17
38	81	1.55981e-17
38	82	1.54615e-17
38	83	1.56074e-17
38	84	1.55481e-17
38	85	1.56215e-17
38	86	1.55955e-17
38	87	1.57262e-17
38	88	1.56465e-17
38	89	1.5596e-17
38	90	1.55545e-17
38	91	1.57293e-17
38	92	1.56388e-17
38	93	1.56211e-17
38	94	1.56937e-17
38	95	1.54937e-17
38	96	1.56608e-17
38	97	1.57791e-17
38	98	1.5771e-17
38	99	1.57991e-17

39	0	1.34662e-17
39	1	1.46621e-17
39	2	1.46104e-17
39	3	1.47996e-17
39	4	1.48234e-17
39	5	1.47965e-17
39	6	1.46915e-17
39	7	1.48772e-17
39	8	1.48782e-17
39	9	1.49096e-17
39	10	1.48585e-17
39	11	1.50149e-17
39	12	1.50956e-17
39	13	1.51793e-17
39	14	1.50465e-17
39	15	1.52166e-17
39	16	1.51816e-17
39	17	1.51566e-17
39	18	1.52693e-17
39	19	1.52376e-17
39	20	1.53409e-17
39	21	1.54252e-17
39	22	1.54904e-17
39	23	1.52555e-17
39	24	1.55566e-17
39	25	1.55425e-17
39	26	1.54615e-17
39	27	1.5377e-17
39	28	1.54919e-17
39	29	1.55329e-17
39	30	1.56136e-17
39	31	1.55955e-17
39	32	1.57063e-17
39	33	1.55154e-17
39	34	1.53535e-17
39	35	1.54145e-17
39	36	1.55813e-17
39	37	1.5585e-17
39	38	1.55116e-17
39	39	1.55228e-17
39	40	1.55493e-17
39	41	1.56027e-17
39	42	1.5405e-17
39	43	1.54542e-17
39	44	1.55085e-17
39	45	1.55756e-17
39	46	1.55898e-17
39	47	1.5745e-17
39	48	1.56145e-17
39	49	1.57373e-17
39	50	1.55528e-17
39	51	1.56931e-17
39	52	1.53887e-17
39	53	1.56748e-17
39	54	1.55686e-17
39	55	1.53636e-17
39	56	1.53157e-17
39	57	1.54275e-17
39	58	1.52962e-17
39	59	1.53227e-17
39	60	1.55138e-17
39	61	1.53101e-17
39	62	1.55029e-17
39	63	1.56079e-17
39	64	1.56173e-17
39	65	1.54351e-17
39	66	1.56469e-17
39	67	1.54832e-17
39	68	1.55462e-17
39	69	1.5703e-17
39	70	1.55667e-17
39	71	1.54158e-17
39	72	1.5479e-17
39	73	1.55122e-17
39	74	1.5702e-17
39	75	1.54794e-17
39	76	1.57017e-17
39	77	1.56286e-17
39	78	1.55314e-17
39	79	1.56626e-17
39	80	1.57743e-17
39	81	1.56156e-17
39	82	1.56101e-17
39	83	1.56142e-17
39	84	1.55544e-17
39	85	1.56527e-17
39	86	1.56834e-17
39	87	1.57864e-17
39	88	1.56883e-17
39	89	1.56223e-17
39	90	1.55781e-17
39	91	1.58247e-17
39	92	1.56498e-17
39	93	1.5658e-17
39	94	1.57105e-17
39	95	1.55507e-17
39	96	1.57088e-17
39	97	1.58038e-17
39	98	1.58069e-17
39	99	1.5819e-17

40	0	1.34719e-17
40	1	1.47075e-17
40	2	1.47437e-17
40	3	1.48466e-17
40	4	1.48254e-17
40	5	1.47967e-17
40	6	1.47114e-17
40	7	1.49437e-17
40	8	1.49602e-17
40	9	1.49769e-17
40	10	1.48652e-17
40	11	1.50173e-17
40	12	1.51159e-17
40	13	1.52653e-17
40	14	1.50525e-17
40	15	1.52641e-17
40	16	1.52282e-17
40	17	1.52852e-17
40	18	1.52695e-17
40	19	1.52606e-17
40	20	1.5396e-17
40	21	1.54758e-17
40	22	1.55009e-17
40	23	1.52673e-17
40	24	1.56347e-17
40	25	1.56322e-17
40	26	1.55439e-17
40	27	1.54045e-17
40	28	1.56463e-17
40	29	1.56005e-17
40	30	1.56368e-17
40	31	1.56263e-17
40	32	1.57164e-17
40	33	1.5533e-17
40	34	1.53898e-17
40	35	1.54702e-17
40	36	1.56328e-17
40	37	1.55857e-17
40	38	1.55368e-17
40	39	1.55628e-17
40	40	1.55802e-17
40	41	1.56128e-17
40	42	1.54166e-17
40	43	1.54643e-17
40	44	1.55753e-17
40	45	1.56559e-17
40	46	1.56351e-17
40	47	1.58305e-17
40	48	1.5646e-17
40	49	1.57398e-17
40	50	1.55931e-17
40	51	1.57768e-17
40	52	1.53926e-17
40	53	1.57048e-17
40	54	1.566e-17
40	55	1.53729e-17
40	56	1.53908e-17
40	57	1.54534e-17
40	58	1.5335e-17
40	59	1.53382e-17
40	60	1.55275e-17
40	61	1.53251e-17
40	62	1.55086e-17
40	63	1.56134e-17
40	64	1.56693e-17
40	65	1.54667e-17
40	66	1.5699e-17
40	67	1.54882e-17
40	68	1.55489e-17
40	69	1.57174e-17
40	70	1.55932e-17
40	71	1.54482e-17
40	72	1.55075e-17
40	73	1.55145e-17
40	74	1.57206e-17
40	75	1.54849e-17
40	76	1.57051e-17
40	77	1.56534e-17
40	78	1.56067e-17
40	79	1.56633e-17
40	80	1.5803e-17
40	81	1.56161e-17
40	82	1.56437e-17
40	83	1.56365e-17
40	84	1.55588e-17
40	85	1.5701e-17
40	86	1.57203e-17
40	87	1.5799e-17
40	88	1.56919e-17
40	89	1.57194e-17
40	90	1.55871e-17
40	91	1.58297e-17
40	92	1.57031e-17
40	93	1.56852e-17
40	94	1.57195e-17
40	95	1.55682e-17
40	96	1.57731e-17
40	97	1.58075e-17
40	98	1.59286e-17
40	99	1.58432e-17

41	0	1.34976e-17
41	1	1.47765e-17
41	2	1.47481e-17
41	3	1.48737e-17
41	4	1.48885e-17
41	5	1.48374e-17
41	6	1.47172e-17
41	7	1.5035e-17
41	8	1.50322e-17
41	9	1.49823e-17
41	10	1.49046e-17
41	11	1.50175e-17
41	12	1.51464e-17
41	13	1.52821e-17
41	14	1.50586e-17
41	15	1.52773e-17
41	16	1.52587e-17
41	17	1.52961e-17
41	18	1.53522e-17
41	19	1.52658e-17
41	20	1.54776e-17
41	21	1.54825e-17
41	22	1.55202e-17
41	23	1.52783e-17
41	24	1.56483e-17
41	25	1.56369e-17
41	26	1.55545e-17
41	27	1.55267e-17
41	28	1.56898e-17
41	29	1.57006e-17
41	30	1.56809e-17
41	31	1.56868e-17
41	32	1.57914e-17
41	33	1.55778e-17
41	34	1.54136e-17
41	35	1.54735e-17
41	36	1.56395e-17
41	37	1.57059e-17
41	38	1.55617e-17
41	39	1.56382e-17
41	40	1.5663e-17
41	41	1.56365e-17
41	42	1.54255e-17
41	43	1.55884e-17
41	44	1.56381e-17
41	45	1.56663e-17
41	46	1.56507e-17
41	47	1.58892e-17
41	48	1.56733e-17
41	49	1.57744e-17
41	50	1.57099e-17
41	51	1.57818e-17
41	52	1.54167e-17
41	53	1.5756e-17
41	54	1.56618e-17
41	55	1.53842e-17
41	56	1.55462e-17
41	57	1.56259e-17
41	58	1.53615e-17
41	59	1.5347e-17
41	60	1.55762e-17
41	61	1.53336e-17
41	62	1.55597e-17
41	63	1.56231e-17
41	64	1.56953e-17
41	65	1.55057e-17
41	66	1.57504e-17
41	67	1.55017e-17
41	68	1.55511e-17
41	69	1.57187e-17
41	70	1.56182e-17
41	71	1.55679e-17
41	72	1.56014e-17
41	73	1.55785e-17
41	74	1.57378e-17
41	75	1.5586e-17
41	76	1.57222e-17
41	77	1.56994e-17
41	78	1.56387e-17
41	79	1.56864e-17
41	80	1.58978e-17
41	81	1.56225e-17
41	82	1.56555e-17
41	83	1.56545e-17
41	84	1.56219e-17
41	85	1.57285e-17
41	86	1.57687e-17
41	87	1.58063e-17
41	88	1.57025e-17
41	89	1.57637e-17
41	90	1.57639e-17
41	91	1.58528e-17
41	92	1.5717e-17
41	93	1.57089e-17
41	94	1.57234e-17
41	95	1.58059e-17
41	96	1.57785e-17
41	97	1.58761e-17
41	98	1.59466e-17
41	99	1.58661e-17

42	0	1.35454e-17
42	1	1.47987e-17
42	2	1.48417e-17
42	3	1.48739e-17
42	4	1.49063e-17
42	5	1.48425e-17
42	6	1.47894e-17
42	7	1.50526e-17
42	8	1.50648e-17
42	9	1.4986e-17
42	10	1.49496e-17
42	11	1.50345e-17
42	12	1.51613e-17
42	13	1.53456e-17
42	14	1.51595e-17
42	15	1.52852e-17
42	16	1.5384e-17
42	17	1.53022e-17
42	18	1.53704e-17
42	19	1.52801e-17
42	20	1.54936e-17
42	21	1.54939e-17
42	22	1.55919e-17
42	23	1.54453e-17
42	24	1.57414e-17
42	25	1.56456e-17
42	26	1.55691e-17
42	27	1.55464e-17
42	28	1.59359e-17
42	29	1.5755e-17
42	30	1.57795e-17
42	31	1.57479e-17
42	32	1.58954e-17
42	33	1.56471e-17
42	34	1.54185e-17
42	35	1.54783e-17
42	36	1.56401e-17
42	37	1.57205e-17
42	38	1.55802e-17
42	39	1.56847e-17
42	40	1.56843e-17
42	41	1.56766e-17
42	42	1.54274e-17
42	43	1.5675e-17
42	44	1.56631e-17
42	45	1.56975e-17
42	46	1.56994e-17
42	47	1.59321e-17
42	48	1.57041e-17
42	49	1.58807e-17
42	50	1.58695e-17
42	51	1.58423e-17
42	52	1.54257e-17
42	53	1.57767e-17
42	54	1.56916e-17
42	55	1.54055e-17
42	56	1.55688e-17
42	57	1.5672e-17
42	58	1.55035e-17
42	59	1.54295e-17
42	60	1.56188e-17
42	61	1.53884e-17
42	62	1.5566e-17
42	63	1.56246e-17
42	64	1.57273e-17
42	65	1.55152e-17
42	66	1.57634e-17
42	67	1.5518e-17
42	68	1.55843e-17
42	69	1.57277e-17
42	70	1.56237e-17
42	71	1.55731e-17
42	72	1.56585e-17
42	73	1.56099e-17
42	74	1.57511e-17
42	75	1.56096e-17
42	76	1.57718e-17
42	77	1.57893e-17
42	78	1.56508e-17
42	79	1.57164e-17
42	80	1.59402e-17
42	81	1.56299e-17
42	82	1.57384e-17
42	83	1.56902e-17
42	84	1.56356e-17
42	85	1.58172e-17
42	86	1.58033e-17
42	87	1.58207e-17
42	88	1.57131e-17
42	89	1.58492e-17
42	90	1.57939e-17
42	91	1.58686e-17
42	92	1.57622e-17
42	93	1.57112e-17
42	94	1.57979e-17
42	95	1.58151e-17
42	96	1.59606e-17
42	97	1.59739e-17
42	98	1.59872e-17
42	99	1.58962e-17

43	0	1.35797e-17
43	1	1.48547e-17
43	2	1.49068e-17
43	3	1.49397e-17
43	4	1.49084e-17
43	5	1.48428e-17
43	6	1.48161e-17
43	7	1.51731e-17
43	8	1.50699e-17
43	9	1.50322e-17
43	10	1.50696e-17
43	11	1.51486e-17
43	12	1.51736e-17
43	13	1.53895e-17
43	14	1.51865e-17
43	15	1.53289e-17
43	16	1.54179e-17
43	17	1.53073e-17
43	18	1.55088e-17
43	19	1.53147e-17
43	20	1.55383e-17
43	21	1.56169e-17
43	22	1.55967e-17
43	23	1.5446e-17
43	24	1.57804e-17
43	25	1.57004e-17
43	26	1.55771e-17
43	27	1.55675e-17
43	28	1.59823e-17
43	29	1.59388e-17
43	30	1.58746e-17
43	31	1.58721e-17
43	32	1.5905e-17
43	33	1.56865e-17
43	34	1.54311e-17
43	35	1.56118e-17
43	36	1.56456e-17
43	37	1.58087e-17
43	38	1.55844e-17
43	39	1.57496e-17
43	40	1.57005e-17
43	41	1.57288e-17
43	42	1.54561e-17
43	43	1.57716e-17
43	44	1.57046e-17
43	45	1.57229e-17
43	46	1.57085e-17
43	47	1.59381e-17
43	48	1.5724e-17
43	49	1.60367e-17
43	50	1.58746e-17
43	51	1.58441e-17
43	52	1.55276e-17
43	53	1.58146e-17
43	54	1.5752e-17
43	55	1.5458e-17
43	56	1.55908e-17
43	57	1.57348e-17
43	58	1.55528e-17
43	59	1.55023e-17
43	60	1.56315e-17
43	61	1.54729e-17
43	62	1.56248e-17
43	63	1.56442e-17
43	64	1.57461e-17
43	65	1.55329e-17
43	66	1.57932e-17
43	67	1.55421e-17
43	68	1.57233e-17
43	69	1.5787e-17
43	70	1.5687e-17
43	71	1.55911e-17
43	72	1.57138e-17
43	73	1.56325e-17
43	74	1.5776e-17
43	75	1.57421e-17
43	76	1.57729e-17
43	77	1.58154e-17
43	78	1.56574e-17
43	79	1.57584e-17
43	80	1.59697e-17
43	81	1.5779e-17
43	82	1.58062e-17
43	83	1.57163e-17
43	84	1.56924e-17
43	85	1.58748e-17
43	86	1.58113e-17
43	87	1.58251e-17
43	88	1.57384e-17
43	89	1.5858e-17
43	90	1.58078e-17
43	91	1.59229e-17
43	92	1.57722e-17
43	93	1.57697e-17
43	94	1.58541e-17
43	95	1.5923e-17
43	96	1.59615e-17
43	97	1.59878e-17
43	98	1.60359e-17
43	99	1.59349e-17

44	0	1.36005e-17
44	1	1.48739e-17
44	2	1.49556e-17
44	3	1.49689e-17
44	4	1.49369e-17
44	5	1.50687e-17
44	6	1.49401e-17
44	7	1.52271e-17
44	8	1.50714e-17
44	9	1.50373e-17
44	10	1.51202e-17
44	11	1.51535e-17
44	12	1.52616e-17
44	13	1.54181e-17
44	14	1.52073e-17
44	15	1.53741e-17
44	16	1.54375e-17
44	17	1.53131e-17
44	18	1.55102e-17
44	19	1.53625e-17
44	20	1.55665e-17
44	21	1.56627e-17
44	22	1.5635e-17
44	23	1.55126e-17
44	24	1.58165e-17
44	25	1.57525e-17
44	26	1.55928e-17
44	27	1.55908e-17
44	28	1.60163e-17
44	29	1.59508e-17
44	30	1.59337e-17
44	31	1.5883e-17
44	32	1.59202e-17
44	33	1.58402e-17
44	34	1.54411e-17
44	35	1.56448e-17
44	36	1.56755e-17
44	37	1.58418e-17
44	38	1.55911e-17
44	39	1.58868e-17
44	40	1.57554e-17
44	41	1.57618e-17
44	42	1.57283e-17
44	43	1.58414e-17
44	44	1.57997e-17
44	45	1.57345e-17
44	46	1.57674e-17
44	47	1.60029e-17
44	48	1.57314e-17
44	49	1.60634e-17
44	50	1.58769e-17
44	51	1.5853e-17
44	52	1.55642e-17
44	53	1.58334e-17
44	54	1.57849e-17
44	55	1.55198e-17
44	56	1.56487e-17
44	57	1.59018e-17
44	58	1.55639e-17
44	59	1.55144e-17
44	60	1.56515e-17
44	61	1.55284e-17
44	62	1.57006e-17
44	63	1.56642e-17
44	64	1.57654e-17
44	65	1.55476e-17
44	66	1.58022e-17
44	67	1.55624e-17
44	68	1.57602e-17
44	69	1.58133e-17
44	70	1.57121e-17
44	71	1.5609e-17
44	72	1.5815e-17
44	73	1.56674e-17
44	74	1.57856e-17
44	75	1.57423e-17
44	76	1.58227e-17
44	77	1.58822e-17
44	78	1.56595e-17
44	79	1.58122e-17
44	80	1.59893e-17
44	81	1.58131e-17
44	82	1.58081e-17
44	83	1.57477e-17
44	84	1.57571e-17
44	85	1.58782e-17
44	86	1.58539e-17
44	87	1.58296e-17
44	88	1.5814e-17
44	89	1.58751e-17
44	90	1.58318e-17
44	91	1.59648e-17
44	92	1.58028e-17
44	93	1.57814e-17
44	94	1.59544e-17
44	95	1.60383e-17
44	96	1.59668e-17
44	97	1.60097e-17
44	98	1.61042e-17
44	99	1.60012e-17

45	0	1.36023e-17
45	1	1.48776e-17
45	2	1.49807e-17
45	3	1.49987e-17
45	4	1.49442e-17
45	5	1.50698e-17
45	6	1.49834e-17
45	7	1.52863e-17
45	8	1.52703e-17
45	9	1.5102e-17
45	10	1.51203e-17
45	11	1.51613e-17
45	12	1.52778e-17
45	13	1.54234e-17
45	14	1.53106e-17
45	15	1.54008e-17
45	16	1.55838e-17
45	17	1.53335e-17
45	18	1.56275e-17
45	19	1.55193e-17
45	20	1.55788e-17
45	21	1.57013e-17
45	22	1.5686e-17
45	23	1.56478e-17
45	24	1.58237e-17
45	25	1.57712e-17
45	26	1.56385e-17
45	27	1.56563e-17
45	28	1.60658e-17
45	29	1.59969e-17
45	30	1.59779e-17
45	31	1.58996e-17
45	32	1.59946e-17
45	33	1.58693e-17
45	34	1.5447e-17
45	35	1.57056e-17
45	36	1.57023e-17
45	37	1.59749e-17
45	38	1.56035e-17
45	39	1.59273e-17
45	40	1.57617e-17
45	41	1.57739e-17
45	42	1.58462e-17
45	43	1.5962e-17
45	44	1.58558e-17
45	45	1.58354e-17
45	46	1.58152e-17
45	47	1.6012e-17
45	48	1.57505e-17
45	49	1.60678e-17
45	50	1.59112e-17
45	51	1.59118e-17
45	52	1.56187e-17
45	53	1.58366e-17
45	54	1.57975e-17
45	55	1.55566e-17
45	56	1.56639e-17
45	57	1.59737e-17
45	58	1.55893e-17
45	59	1.55479e-17
45	60	1.56532e-17
45	61	1.55314e-17
45	62	1.5704e-17
45	63	1.56772e-17
45	64	1.59173e-17
45	65	1.56084e-17
45	66	1.58697e-17
45	67	1.5617e-17
45	68	1.57693e-17
45	69	1.5816e-17
45	70	1.58582e-17
45	71	1.56092e-17
45	72	1.58288e-17
45	73	1.56919e-17
45	74	1.58039e-17
45	75	1.57856e-17
45	76	1.58327e-17
45	77	1.59351e-17
45	78	1.56905e-17
45	79	1.58309e-17
45	80	1.60038e-17
45	81	1.58953e-17
45	82	1.5816e-17
45	83	1.58185e-17
45	84	1.58264e-17
45	85	1.58922e-17
45	86	1.58876e-17
45	87	1.59098e-17
45	88	1.58902e-17
45	89	1.60618e-17
45	90	1.58441e-17
45	91	1.59893e-17
45	92	1.58816e-17
45	93	1.57978e-17
45	94	1.59676e-17
45	95	1.62366e-17
45	96	1.59891e-17
45	97	1.60263e-17
45	98	1.61413e-17
45	99	1.60038e-17

46	0	1.36292e-17
46	1	1.48955e-17
46	2	1.502e-17
46	3	1.51107e-17
46	4	1.49501e-17
46	5	1.50983e-17
46	6	1.50281e-17
46	7	1.53249e-17
46	8	1.52935e-17
46	9	1.52366e-17
46	10	1.51636e-17
46	11	1.52239e-17
46	12	1.53599e-17
46	13	1.54552e-17
46	14	1.53584e-17
46	15	1.54155e-17
46	16	1.55877e-17
46	17	1.53881e-17
46	18	1.56422e-17
46	19	1.55906e-17
46	20	1.56019e-17
46	21	1.57145e-17
46	22	1.57021e-17
46	23	1.57031e-17
46	24	1.58299e-17
46	25	1.57718e-17
46	26	1.56898e-17
46	27	1.57747e-17
46	28	1.60737e-17
46	29	1.60111e-17
46	30	1.59802e-17
46	31	1.59268e-17
46	32	1.60047e-17
46	33	1.58952e-17
46	34	1.55968e-17
46	35	1.57288e-17
46	36	1.57504e-17
46	37	1.59824e-17
46	38	1.57118e-17
46	39	1.59503e-17
46	40	1.58199e-17
46	41	1.5787e-17
46	42	1.59211e-17
46	43	1.59805e-17
46	44	1.60495e-17
46	45	1.59504e-17
46	46	1.58877e-17
46	47	1.60278e-17
46	48	1.57791e-17
46	49	1.60698e-17
46	50	1.59592e-17
46	51	1.59158e-17
